h,s,v,value
12,44,208,0
12,44,210,0
13,46,211,0
13,47,208,0
13,47,206,0
13,47,206,0
13,47,207,0
13,47,206,0
12,44,207,0
12,45,205,0
12,45,205,0
12,45,206,0
13,47,208,0
13,47,207,0
13,48,204,0
13,48,202,0
13,48,200,0
13,48,202,0
13,48,202,0
13,48,201,0
14,51,200,0
14,51,201,0
14,50,202,0
16,49,199,0
16,48,197,0
17,46,198,0
17,46,200,0
16,46,203,0
16,46,203,0
16,47,202,0
16,47,202,0
16,47,202,0
16,47,199,0
16,47,200,0
16,47,201,0
16,48,202,0
16,48,202,0
16,48,203,0
16,47,206,0
16,46,209,0
14,44,207,0
14,44,208,0
14,44,207,0
14,45,203,0
13,48,204,0
13,47,206,0
13,46,209,0
13,46,210,0
12,45,202,0
12,47,195,0
11,46,192,0
11,46,194,0
10,42,199,0
10,41,207,0
9,41,210,0
10,41,203,0
8,33,198,0
16,19,204,0
13,21,192,0
11,23,192,0
10,28,201,0
10,31,204,0
8,32,207,0
9,35,211,0
9,36,208,0
11,39,205,0
11,38,208,0
12,36,210,0
12,37,208,0
11,39,205,0
11,39,201,0
10,42,202,0
10,42,202,0
11,42,213,0
11,41,217,0
11,41,216,0
11,42,211,0
11,43,210,0
11,42,212,0
11,43,210,0
11,44,205,0
11,44,202,0
11,43,208,0
11,42,212,0
11,43,210,0
11,43,207,0
11,43,206,0
11,43,207,0
11,43,208,0
11,44,205,0
11,44,204,0
11,44,205,0
11,43,206,0
11,43,206,0
11,43,207,0
11,43,207,0
12,44,207,0
12,44,210,0
12,44,210,0
13,46,209,0
13,47,208,0
13,46,209,0
13,46,211,0
13,46,209,0
13,47,205,0
12,45,205,0
12,45,204,0
12,45,205,0
12,44,207,0
12,44,208,0
13,47,205,0
13,48,200,0
13,49,197,0
13,49,199,0
13,48,202,0
13,48,203,0
13,48,201,0
13,48,200,0
14,51,201,0
13,48,202,0
16,48,200,0
15,45,197,0
17,46,199,0
17,43,202,0
17,45,202,0
15,44,202,0
16,47,201,0
15,44,202,0
16,46,203,0
15,45,200,0
16,47,199,0
15,45,199,0
16,47,200,0
14,45,202,0
16,48,203,0
14,44,207,0
14,44,210,0
13,42,208,0
13,42,207,0
14,45,204,0
14,46,199,0
13,49,199,0
13,48,202,0
13,47,205,0
13,47,207,0
12,45,203,0
12,46,198,0
11,46,196,0
11,45,197,0
10,42,200,0
10,41,204,0
9,42,205,0
8,40,197,0
7,33,194,0
16,19,205,0
13,21,192,0
14,25,191,0
10,28,201,0
10,31,204,0
8,32,208,0
9,35,211,0
8,38,210,0
11,39,204,0
11,38,207,0
12,36,210,0
12,36,210,0
11,38,208,0
11,39,204,0
10,41,205,0
10,41,206,0
11,38,208,0
11,37,211,0
11,38,210,0
11,38,206,0
11,39,204,0
11,38,206,0
11,39,205,0
11,39,201,0
11,40,200,0
11,38,207,0
11,37,211,0
11,38,210,0
11,39,205,0
11,39,203,0
11,39,203,0
11,39,203,0
11,39,201,0
11,39,202,0
11,39,203,0
11,39,203,0
11,39,203,0
13,41,205,0
13,41,205,0
13,41,206,0
13,41,209,0
13,42,206,0
13,43,204,0
13,42,206,0
14,44,210,0
14,43,213,0
14,44,208,0
14,45,202,0
13,43,201,0
13,42,201,0
13,41,203,0
13,40,208,0
13,40,209,0
13,42,205,0
13,44,199,0
13,44,196,0
13,43,200,0
13,43,203,0
13,43,203,0
13,43,201,0
13,43,200,0
14,46,200,0
13,43,201,0
14,46,201,0
15,42,200,0
15,44,203,0
15,41,205,0
15,44,205,0
15,41,203,0
15,44,202,0
15,41,203,0
15,44,204,0
15,42,202,0
15,45,200,0
13,43,201,0
14,45,202,0
13,43,203,0
14,45,203,0
13,42,206,0
13,41,209,0
15,40,208,0
15,41,206,0
14,45,202,0
14,47,197,0
14,47,195,0
14,46,198,0
14,45,202,0
14,45,204,0
13,43,203,0
13,43,201,0
11,44,203,0
11,44,202,0
10,42,201,0
10,42,202,0
10,42,202,0
9,38,194,0
7,33,193,0
16,18,207,0
13,21,193,0
14,25,191,0
10,28,201,0
10,31,205,0
9,35,210,0
8,37,215,0
10,40,211,0
11,39,204,0
11,39,205,0
11,38,207,0
12,37,206,0
11,38,206,0
11,39,204,0
10,41,207,0
10,40,209,0
11,39,203,0
11,38,206,0
11,38,207,0
11,38,206,0
11,39,205,0
11,38,206,0
11,38,206,0
11,39,205,0
11,39,201,0
11,39,205,0
11,38,210,0
11,37,211,0
11,38,208,0
11,39,203,0
11,39,201,0
11,39,201,0
11,40,200,0
11,39,202,0
