h,s,v,value
72,43,131,1.000
72,41,137,1.000
72,41,138,1.000
72,42,135,1.000
72,44,127,1.000
72,43,129,1.000
72,43,129,1.000
72,44,128,1.000
72,44,128,1.000
72,43,129,1.000
74,43,129,1.000
74,43,129,1.000
74,43,130,1.000
74,43,130,1.000
74,43,131,1.000
74,43,129,1.000
74,45,126,1.000
74,43,130,1.000
74,42,135,1.000
74,46,134,1.000
77,51,129,1.000
77,51,131,1.000
77,50,132,1.000
77,51,130,1.000
77,52,128,1.000
77,50,132,1.000
77,49,134,1.000
77,52,128,1.000
77,49,120,1.000
77,40,147,1.000
77,40,135,1.000
77,42,129,1.000
77,40,127,1.000
77,43,118,1.000
76,34,126,1.000
87,41,117,1.000
87,38,127,1.000
87,41,124,1.000
83,42,127,1.000
83,40,133,1.000
80,45,129,1.000
80,46,127,1.000
77,52,127,1.000
77,49,136,1.000
75,53,136,1.000
75,53,135,1.000
75,54,133,1.000
77,51,129,1.000
77,52,128,1.000
77,50,132,1.000
77,48,138,1.000
77,47,141,1.000
77,48,138,1.000
77,49,136,1.000
77,49,135,1.000
77,49,134,1.000
77,51,131,1.000
75,51,130,1.000
75,51,131,1.000
75,49,134,1.000
75,48,139,1.000
75,48,137,1.000
75,51,131,1.000
75,51,131,1.000
75,50,133,1.000
73,51,135,1.000
73,50,137,1.000
73,46,133,1.000
73,48,128,1.000
73,49,124,1.000
73,48,128,1.000
73,46,134,1.000
73,46,134,1.000
73,47,131,1.000
73,48,128,1.000
72,43,129,1.000
72,43,129,1.000
72,43,130,1.000
72,43,130,1.000
72,43,131,1.000
72,43,132,1.000
72,43,132,1.000
72,43,131,1.000
73,46,134,1.000
73,51,135,1.000
73,51,135,1.000
73,52,133,1.000
73,53,131,1.000
74,54,133,1.000
74,52,137,1.000
74,51,141,1.000
74,51,141,1.000
74,51,139,1.000
73,50,137,1.000
73,51,136,1.000
73,45,135,1.000
73,45,136,1.000
72,41,136,1.000
72,41,137,1.000
73,46,134,1.000
73,45,135,1.000
73,46,133,1.000
73,47,131,1.000
73,47,131,1.000
73,46,133,1.000
73,46,134,1.000
73,46,133,1.000
74,47,130,1.000
74,47,131,1.000
74,46,133,1.000
74,47,130,1.000
74,48,127,1.000
74,47,131,1.000
74,45,135,1.000
74,46,133,1.000
75,52,127,1.000
75,52,127,1.000
75,55,131,1.000
75,55,131,1.000
75,55,130,1.000
75,54,133,1.000
75,49,136,1.000
75,50,133,1.000
75,53,124,1.000
74,45,136,1.000
74,43,129,1.000
74,43,129,1.000
74,40,127,1.000
74,43,120,1.000
72,35,124,1.000
87,41,118,1.000
84,38,129,1.000
83,42,128,1.000
80,41,131,1.000
80,43,137,1.000
77,44,133,1.000
77,50,133,1.000
77,49,134,1.000
75,53,135,1.000
75,53,135,1.000
75,53,134,1.000
75,54,132,1.000
77,51,129,1.000
77,51,130,1.000
77,49,134,1.000
77,49,136,1.000
77,47,140,1.000
77,49,136,1.000
77,49,136,1.000
77,48,137,1.000
77,49,136,1.000
77,51,131,1.000
75,51,129,1.000
75,50,132,1.000
75,48,137,1.000
75,47,141,1.000
75,48,137,1.000
75,51,131,1.000
75,50,132,1.000
75,49,134,1.000
73,51,135,1.000
73,51,135,1.000
73,45,135,1.000
73,47,129,1.000
73,49,126,1.000
73,47,130,1.000
73,45,136,1.000
73,45,135,1.000
73,47,130,1.000
73,49,126,1.000
72,45,126,1.000
72,42,133,1.000
72,42,135,1.000
72,42,133,1.000
72,42,133,1.000
72,41,136,1.000
72,42,135,1.000
73,46,132,1.000
73,47,131,1.000
73,50,137,1.000
73,50,139,1.000
73,52,133,1.000
74,56,127,1.000
74,57,126,1.000
74,55,131,1.000
74,53,136,1.000
74,51,141,1.000
74,50,143,1.000
73,48,144,1.000
73,50,139,1.000
73,48,128,1.000
73,50,122,1.000
72,45,124,1.000
72,43,131,1.000
73,45,137,1.000
73,45,136,1.000
73,46,133,1.000
73,47,130,1.000
73,47,130,1.000
73,46,133,1.000
73,45,135,1.000
74,46,134,1.000
74,47,131,1.000
74,46,133,1.000
74,45,135,1.000
74,46,132,1.000
74,47,129,1.000
74,46,132,1.000
74,45,136,1.000
74,46,133,1.000
75,51,129,1.000
75,52,127,1.000
75,51,130,1.000
75,54,132,1.000
75,51,129,1.000
75,51,131,1.000
75,49,134,1.000
75,50,133,1.000
75,50,133,1.000
74,47,129,1.000
74,43,132,1.000
74,42,134,1.000
74,40,129,1.000
74,40,126,1.000
72,35,124,1.000
83,43,125,1.000
83,44,123,1.000
83,41,132,1.000
80,39,138,1.000
80,44,133,1.000
77,45,130,1.000
77,49,136,1.000
75,48,138,1.000
75,53,135,1.000
75,52,138,1.000
75,53,136,1.000
75,54,132,1.000
75,54,132,1.000
75,53,136,1.000
75,48,137,1.000
75,49,135,1.000
77,51,130,1.000
77,49,136,1.000
75,48,137,1.000
75,49,134,1.000
75,50,133,1.000
75,49,135,1.000
75,49,134,1.000
75,51,131,1.000
75,50,133,1.000
75,50,133,1.000
75,49,136,1.000
75,49,135,1.000
73,53,131,1.000
73,53,131,1.000
73,52,133,1.000
73,53,131,1.000
74,47,130,1.000
74,48,128,1.000
74,49,124,1.000
74,48,128,1.000
74,45,136,1.000
74,45,136,1.000
74,46,132,1.000
74,46,132,1.000
74,42,135,1.000
74,43,132,1.000
74,42,134,1.000
74,41,136,1.000
74,42,133,1.000
74,43,132,1.000
74,43,132,1.000
74,47,131,1.000
74,49,126,1.000
75,49,134,1.000
75,49,134,1.000
75,50,132,1.000
75,54,133,1.000
75,56,127,1.000
75,57,125,1.000
75,53,134,1.000
75,52,137,1.000
75,52,138,1.000
75,47,140,1.000
75,48,139,1.000
74,47,131,1.000
74,50,122,1.000
74,51,121,1.000
74,49,126,1.000
74,45,137,1.000
74,46,134,1.000
74,47,129,1.000
74,49,126,1.000
74,47,129,1.000
74,46,133,1.000
74,46,134,1.000
77,45,131,1.000
77,47,124,1.000
77,45,130,1.000
77,44,132,1.000
77,44,132,1.000
77,44,132,1.000
77,46,128,1.000
77,46,127,1.000
77,44,132,1.000
77,46,127,1.000
77,45,129,1.000
77,44,132,1.000
77,49,135,1.000
77,45,129,1.000
77,47,124,1.000
77,47,125,1.000
77,45,130,1.000
77,43,135,1.000
77,40,134,1.000
77,43,126,1.000
77,38,133,1.000
76,33,133,1.000
76,36,121,1.000
76,32,119,1.000
83,44,123,1.000
83,44,123,1.000
80,42,127,1.000
80,41,131,1.000
77,45,131,1.000
77,45,131,1.000
75,49,135,1.000
75,49,136,1.000
75,52,137,1.000
75,51,139,1.000
75,52,138,1.000
75,53,134,1.000
75,54,133,1.000
75,52,137,1.000
75,48,137,1.000
75,49,135,1.000
77,50,133,1.000
77,49,135,1.000
75,49,135,1.000
75,49,134,1.000
75,49,134,1.000
75,48,137,1.000
75,48,137,1.000
75,49,136,1.000
75,50,132,1.000
75,50,133,1.000
75,48,137,1.000
75,49,135,1.000
73,53,130,1.000
73,53,130,1.000
73,51,135,1.000
73,50,137,1.000
74,47,130,1.000
74,47,130,1.000
74,48,127,1.000
74,47,129,1.000
74,45,136,1.000
74,44,139,1.000
74,44,139,1.000
