h,s,v,value
6,126,203,5
6,126,203,5
6,125,200,5
6,126,199,5
6,126,198,5
6,127,197,5
6,126,198,5
6,125,200,5
6,124,202,5
5,120,204,5
4,119,205,5
4,120,204,5
5,119,201,5
5,119,200,5
6,121,200,5
6,124,200,5
6,125,198,5
7,128,197,5
7,129,199,5
7,128,197,5
7,125,196,5
6,120,195,5
5,111,193,5
5,107,193,5
6,102,188,5
7,108,187,5
6,112,192,5
6,116,198,5
5,122,201,5
5,124,207,5
5,123,209,5
5,125,206,5
5,123,203,5
5,121,203,5
5,117,203,5
4,114,204,5
4,114,203,5
5,119,202,5
5,119,201,5
5,122,201,5
5,122,201,5
6,123,197,5
5,124,198,5
5,121,203,5
5,118,208,5
5,119,206,5
5,123,203,5
5,125,200,5
5,123,205,5
5,124,203,5
5,125,202,5
5,125,202,5
4,126,205,5
4,124,207,5
4,124,207,5
4,125,206,5
4,125,206,5
4,125,206,5
4,124,207,5
4,124,208,5
4,125,206,5
4,127,203,5
4,126,204,5
4,124,207,5
4,124,208,5
4,125,206,5
4,126,205,5
4,126,205,5
4,126,205,5
4,125,206,5
4,124,207,5
4,125,206,5
4,125,206,5
4,126,205,5
4,127,205,5
4,127,203,5
4,127,205,5
4,126,204,5
4,126,206,5
4,125,206,5
4,127,205,5
4,127,203,5
4,128,204,5
4,126,204,5
4,127,205,5
4,126,204,5
4,125,208,5
4,123,209,5
5,124,207,5
6,124,205,5
6,126,203,5
6,126,203,5
6,125,204,5
6,125,204,5
6,125,204,5
6,126,203,5
6,125,200,5
6,126,198,5
6,126,198,5
6,126,198,5
5,122,200,5
6,124,201,5
5,122,200,5
5,123,199,5
5,122,200,5
5,120,199,5
5,120,199,5
5,122,200,5
6,121,200,5
6,124,200,5
7,127,199,5
7,127,198,5
7,129,200,5
7,130,198,5
6,126,196,5
6,120,195,5
5,111,193,5
5,107,193,5
7,101,186,5
7,109,185,5
5,114,195,5
5,116,204,5
5,123,206,5
5,127,206,5
6,126,203,5
6,124,201,5
6,122,199,5
6,120,200,5
5,116,204,5
5,118,204,5
5,120,200,5
5,124,198,5
6,122,199,5
6,119,203,5
5,121,202,5
5,122,201,5
5,121,203,5
5,119,205,5
5,121,207,5
5,122,205,5
5,123,203,5
5,123,204,5
5,123,206,5
5,123,206,5
5,124,204,5
5,126,201,5
4,128,202,5
4,126,204,5
4,125,206,5
4,125,206,5
5,124,203,5
5,124,203,5
5,124,204,5
5,123,206,5
5,124,204,5
5,126,201,5
5,126,201,5
5,124,203,5
5,124,204,5
5,123,205,5
5,123,205,5
5,124,204,5
5,124,204,5
5,123,205,5
5,123,206,5
5,123,206,5
5,123,205,5
5,124,204,5
4,126,205,5
5,124,203,5
4,126,204,5
5,124,203,5
4,125,206,5
5,124,204,5
4,128,202,5
5,126,201,5
4,126,204,5
5,124,203,5
4,126,205,5
5,124,204,5
4,124,208,5
5,122,207,5
5,126,205,5
5,126,204,5
5,127,203,5
5,127,203,5
5,123,204,5
5,123,204,5
5,123,203,5
5,124,201,5
5,122,200,5
5,124,198,5
6,123,197,5
6,121,200,5
5,117,202,5
6,121,200,5
5,120,197,5
6,124,195,5
6,123,197,5
6,124,196,5
6,122,198,5
6,122,198,5
6,124,196,5
6,125,198,5
7,126,202,5
7,127,200,5
7,129,203,5
7,129,199,5
6,126,197,5
6,122,196,5
5,112,195,5
4,108,194,5
7,102,185,5
7,109,185,5
4,113,196,5
5,118,204,5
4,123,206,5
4,126,204,5
6,126,203,5
6,124,200,5
6,120,200,5
6,120,200,5
5,117,203,5
5,118,204,5
5,123,204,5
5,123,199,5
6,124,200,5
6,121,204,5
5,121,202,5
5,122,201,5
5,121,202,5
5,120,204,5
5,121,206,5
5,123,203,5
5,124,201,5
5,124,202,5
5,123,206,5
5,123,206,5
5,123,205,5
5,125,202,5
4,126,204,5
4,125,206,5
4,124,207,5
4,125,206,5
5,123,205,5
5,123,205,5
5,123,206,5
5,122,207,5
5,123,205,5
5,125,202,5
5,125,202,5
5,124,204,5
5,124,203,5
5,123,205,5
5,123,206,5
5,124,204,5
5,124,203,5
5,124,203,5
5,123,205,5
5,123,206,5
5,124,204,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,203,5
5,124,204,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,203,5
5,125,202,5
5,124,203,5
5,124,203,5
5,124,204,5
5,126,204,5
5,127,203,5
5,128,202,5
5,127,203,5
5,123,203,5
5,123,204,5
5,123,203,5
5,124,202,5
5,122,200,5
5,124,198,5
5,120,197,5
5,119,199,5
5,118,201,5
5,119,200,5
5,120,197,5
5,122,195,5
6,123,197,5
6,124,196,5
6,122,198,5
6,122,198,5
6,126,196,5
6,125,198,5
7,126,202,5
7,127,200,5
7,130,202,5
7,129,199,5
6,126,198,5
6,122,196,5
5,113,194,5
4,108,193,5
7,103,184,5
7,109,184,5
4,114,195,5
5,118,203,5
4,123,205,5
4,126,204,5
6,126,203,5
6,123,201,5
6,119,201,5
6,120,199,5
5,118,201,5
5,117,205,5
5,121,206,5
5,122,201,5
6,123,201,5
6,121,205,5
5,120,204,5
5,121,203,5
5,121,203,5
5,120,204,5
5,121,203,5
5,122,201,5
5,124,202,5
5,124,202,5
5,123,204,5
5,122,205,5
5,123,206,5
5,124,204,5
5,124,204,5
5,123,206,5
4,124,208,5
4,124,207,5
5,123,206,5
5,123,206,5
5,122,207,5
5,121,208,5
5,123,206,5
5,124,204,5
5,124,203,5
5,124,204,5
5,125,202,5
5,123,205,5
5,122,207,5
5,124,204,5
5,126,201,5
5,125,202,5
